0.0,0.0
0.00223214285714,0.00458015267176
0.00223214285714,0.00534351145038
0.00446428571429,0.00534351145038
0.00446428571429,0.00763358778626
0.00446428571429,0.00916030534351
0.00446428571429,0.0106870229008
0.00669642857143,0.0106870229008
0.00669642857143,0.0167938931298
0.0111607142857,0.0167938931298
0.0111607142857,0.018320610687
0.0133928571429,0.018320610687
0.0133928571429,0.0190839694656
0.0178571428571,0.0190839694656
0.0178571428571,0.0206106870229
0.0178571428571,0.0221374045802
0.0200892857143,0.0221374045802
0.0200892857143,0.0236641221374
0.0223214285714,0.0236641221374
0.0223214285714,0.024427480916
0.0245535714286,0.024427480916
0.0245535714286,0.0251908396947
0.0290178571429,0.0267175572519
0.0290178571429,0.0282442748092
0.0290178571429,0.0290076335878
0.0290178571429,0.030534351145
0.03125,0.0312977099237
0.03125,0.0320610687023
0.0334821428571,0.0320610687023
0.0334821428571,0.0396946564885
0.0357142857143,0.0396946564885
0.0357142857143,0.0404580152672
0.0379464285714,0.0404580152672
0.0379464285714,0.0412213740458
0.0401785714286,0.0412213740458
0.0401785714286,0.0419847328244
0.0424107142857,0.0419847328244
0.0424107142857,0.0427480916031
0.0446428571429,0.0427480916031
0.0446428571429,0.0442748091603
0.0446428571429,0.0450381679389
0.046875,0.0450381679389
0.046875,0.0496183206107
0.0491071428571,0.0496183206107
0.0491071428571,0.0526717557252
0.0535714285714,0.0526717557252
0.0535714285714,0.0534351145038
0.0558035714286,0.0534351145038
0.0558035714286,0.0541984732824
0.0580357142857,0.0541984732824
0.0580357142857,0.0572519083969
0.0602678571429,0.0572519083969
0.0602678571429,0.0580152671756
0.0625,0.0580152671756
0.0625,0.063358778626
0.0625,0.0648854961832
0.0625,0.0671755725191
0.0647321428571,0.0671755725191
0.0647321428571,0.0702290076336
0.0669642857143,0.0702290076336
0.0669642857143,0.0709923664122
0.0691964285714,0.0717557251908
0.0691964285714,0.0725190839695
0.0714285714286,0.0725190839695
0.0714285714286,0.0763358778626
0.0758928571429,0.0763358778626
0.0758928571429,0.0801526717557
0.078125,0.0809160305344
